population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,Country Name,Country Code,gdp_per_capita_ppp,log_gdp,predicted,residual
1,All Population,2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,22,All ages,632,Gout,3,Rate,2021,37.50048514959617,54.39272631014684,25.556915424344837,Germany,DEU,62530.7653199239,11.04341395973039,29.216017002040715,8.284468147555458
1,All Population,2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,3,Both,22,All ages,632,Gout,3,Rate,2021,18.0015988213057,26.132468069575665,11.993315426010636,North Macedonia,MKD,22144.2842571431,10.005334695091829,21.48776589498398,-3.4861670736782813
1,All Population,2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,22,All ages,632,Gout,3,Rate,2021,35.744724716772794,51.79332615857971,23.95357725975223,Spain,ESP,44251.6658222621,10.697648295428332,26.641874574819624,9.10285014195317
1,All Population,2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,632,Gout,3,Rate,2021,35.37538596497252,51.93838059455964,23.40200808980756,Finland,FIN,56790.3766177692,10.94712216461158,28.49914768620235,6.876238278770174
1,All Population,2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,632,Gout,3,Rate,2021,33.27791770067636,48.64593453402538,21.71892413944209,Argentina,ARG,26300.274261175,10.177334646293042,22.768264271711786,10.509653428964576
1,All Population,2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,632,Gout,3,Rate,2021,35.983282318303445,52.34980677350815,23.231611823899257,Netherlands,NLD,68573.5648786446,11.135662387823704,29.90278442031162,6.080497897991826
1,All Population,2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,632,Gout,3,Rate,2021,32.572001399981765,47.45056971523065,22.17168975962535,France,FRA,52517.3354905855,10.868898593896429,27.916791966778774,4.655209433202991
1,All Population,2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,632,Gout,3,Rate,2021,32.97939126753782,48.16547199421756,22.09305422672572,Malta,MLT,56852.3218512267,10.948212340054914,28.507263780862786,4.472127486675035
1,All Population,2,DALYs (Disability-Adjusted Life Years),48,Hungary,3,Both,22,All ages,632,Gout,3,Rate,2021,19.251620346907856,28.223201094974517,12.766955082588913,Hungary,HUN,38887.1909527154,10.568420193960309,25.679802359090687,-6.42818201218283
1,All Population,2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,632,Gout,3,Rate,2021,10.3772045567144,15.007754095573212,6.587729882261751,Mongolia,MNG,14792.2509086422,9.601858735378629,18.483984162179596,-8.106779605465196
1,All Population,2,DALYs (Disability-Adjusted Life Years),59,Latvia,3,Both,22,All ages,632,Gout,3,Rate,2021,22.823207743338944,32.32784830724407,15.008737142022875,Latvia,LVA,36912.0130602161,10.516292334233805,25.29172294804482,-2.468515204705877
1,All Population,2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,22,All ages,632,Gout,3,Rate,2021,29.479663250880748,42.27378095756045,19.28540867531692,Iceland,ISL,61610.2132740715,11.028582935682085,29.105603585720317,0.37405966516043065
1,All Population,2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,632,Gout,3,Rate,2021,33.20775048880808,48.42153153979154,21.828847098872465,Switzerland,CHE,81001.4111206118,11.302221854744948,31.142779696657954,2.0649707921501275
1,All Population,2,DALYs (Disability-Adjusted Life Years),112,Grenada,3,Both,22,All ages,632,Gout,3,Rate,2021,9.94609864569579,14.693714717736349,6.658019414340322,Grenada,GRD,15290.250903138,9.634970708411624,18.73049485839138,-8.784396212695592
1,All Population,2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,22,All ages,632,Gout,3,Rate,2021,74.98947714323161,107.97266811229213,50.51844818614994,Canada,CAN,56995.1176781351,10.950720888378548,28.525939321372675,46.463537821858935
1,All Population,2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,22,All ages,632,Gout,3,Rate,2021,22.330604581255663,31.353536089233028,14.942317895885065,Lithuania,LTU,45873.5273239486,10.733643482911317,26.909850110975768,-4.5792455297201045
1,All Population,2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,632,Gout,3,Rate,2021,68.07322730691111,97.02539692570532,45.112392747819605,Australia,AUS,58327.4146842325,10.973827496533854,28.697962476192885,39.37526483071822
